,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109
0,11.9750724335,10.5834097481,8.28664991186,9.38139930901,9.96059272646,13.9834375859,6.84762663341,7.21825063699,9.17236202068,11.918540735,15.7177155106,0.933420448289,14.5311840496,15.4655073682,1.2117134298,12.9726792255,15.4801230231,15.7558755157,2.16552611022,1.36612477576,1.85293304178,16.0466877589,10.5068252495,2.67483224251,6.84218498064,0.10125,10.627796371,5.59161108487,13.280392151,3.40261656934,9.9024861389,6.12742081303,12.0292398437,17.1890506917,0.646049819531,9.75601534162,3.03057545455,16.5046218708,0.822827614836,1.36435174409,6.89578039478,2.57602687635,2.34933908688,3.2668890607,1.39865265874,4.09474922075
1,12.2072033055,19.3499461213,19.6629052064,-0.811786397559,5.54807429745,18.6576665288,15.2652247828,-0.561105929688,13.229547078,20.0,7.31454066452,19.636760559,6.14087548792,0.0,14.6753066939,0.0,4.05205395434,0.0,16.2219426167,0.0,15.1266859639,6.68502879358,0.0,0.475,16.9025828861,2.65621996039,0.5,0.44128546875,3.54464479505,19.252275767,0.0,0.0,0.890226243933,7.45259250921,-1.5,0.0,16.0364590374,0.0,-3.0,9.1022853081,-1.5,-1.62025135664,0.0,0.0,0.0,0.0
2,19.3051013468,3.36655888926,3.3751538879,1.9827357422,21.184075005,20.0,11.1453068026,15.8486408901,21.968143219,9.57386057505,-1.76826802692,7.97079688609,-0.739643184475,0.0,-0.505389693691,0.0,1.75311633742,0.0,0.0,11.4905620166,-0.0673496921294,-5.0,0.0,0.0,2.44913399415,18.8129152091,0.0,0.0,4.97756663443,0.0,0.0,-6.74614726562,-1.78158067125,0.0,17.4500477374,0.0,2.79268591388,-6.89875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.74911505002,6.63127090336,3.49156527913,1.74824272504,9.41438233509,12.9040552518,8.4247458303,5.63358803641,6.78151205396,10.4615175947,-1.18513511049,0.0,1.47259852206,-3.3669375,0.0,-10.5,-4.80791774645,0.0,1.20894625127,-3.26676783574,-5.03981257753,-4.52943218826,0.0,8.22089039223,-6.62026366415,-7.47445328072,0.0,-4.9706511185,1.62922895839,5.62040886765,-2.14925210998,-9.36272519531,-8.86238541955,0.883953951493,0.0,-10.5,1.98572224107,5.29735685853,11.5647345511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,5.52605287539,-0.885040096852,5.14000214186,-19.1710828137,0.510599428416,10.9712327272,5.76182555103,-4.41333303539,-0.742143896571,1.60750170923,-19.5913291538,-0.391410119203,1.13373132177,2.98761039902,-0.970876561776,0.0,-2.74679852308,2.79886494513,3.12263277287,0.0,-3.93978901024,0.0,0.0,0.0,-5.97231622282,0.0,-17.1000821683,0.0,-14.9043499391,-16.579105451,0.0,0.0,-18.460128504,-10.5702596757,-3.0255132504,-2.76429676958,-0.98284426081,3.05148057796,0.837489039364,1.95128470397,-1.39361228735,-9.3989916657,0.0,0.0,0.0,0.0
5,0.503243191545,-0.201449886395,-0.698069055753,-14.0913219125,-0.332043291818,3.46687684703,2.19471459353,-5.73069692359,-4.15447196971,-1.61667820714,0.0,-5.89677573862,-20.7880486202,-11.1294470622,0.0,0.0,-4.68801931885,-5.89197264183,-1.0673569965,0.0,-6.07605410991,-28.5914749823,-11.871996875,0.0,-3.78421056923,-6.37660507939,0.842847639002,0.0,-6.50253688856,3.37523928877,0.0,-21.4789640625,-8.14631629564,-6.80376611264,-14.9544375,-21.4875,0.0,-1.48299071185,1.86982851541,-1.18289991304,0.0,-6.5382613031,-15.0,0.0,0.0,0.0
6,-6.0699330638,-3.91452783537,-19.543021905,-24.2875651616,-19.0361960709,-8.44325117184,-6.8759533274,-21.0597095703,-14.9646399875,-2.24113643995,-17.8052094445,-5.67717443762,-15.0537258864,-18.5582572489,-6.9966348214,-4.65967231335,-4.61575782848,0.289067450885,-19.5690091973,-32.4164582813,-9.0,-13.2148099696,-18.6126262816,-2.62067932433,-2.62067932433,-5.15689705446,0.0,0.0,-9.21887618267,-12.0159697301,-4.77697959113,-11.6358713312,-13.0901307835,-13.9398969534,-10.3658490536,0.0,-15.0,-17.325,0.0,-15.1596723133,-4.5852140625,-5.01576038987,0.0,0.0,0.0,0.0
7,-20.2005952448,-14.1219547541,-11.0353001877,-23.8797119698,-43.5091513808,-12.9776256079,-16.4303266632,-47.1427670597,-29.0565049277,-21.3986619464,-51.1465736056,-40.5743839054,-28.4819819428,-15.6566372942,-15.2099600954,-37.3725800092,-16.7221054889,0.0,0.0,-13.4834251903,0.0,-16.9745865391,-44.5331573524,0.0,-15.6523135008,-9.4875,0.0,-8.60313842652,-11.2241428938,-9.57547812163,-9.4875,-21.4232427389,-53.0170039628,0.0,0.0,-21.0,-38.5,-57.1993839054,-13.3004561629,-41.1133419043,-9.4875,0.0,-35.0,-36.4592775812,0.0,0.0
8,-33.9187461769,-27.6785387884,-31.0175034132,-42.6740447185,-28.9651055956,-28.7454209451,-39.5682332118,-33.1268621829,-52.778518817,-37.8996943154,-29.0390996178,-22.4781769269,-38.9142374173,-23.7092775812,-52.0,-16.0,-51.1565685895,0.0,-13.0449894724,0.0,-48.2520619345,-39.2490260552,-44.0,-32.9707690473,-23.0291399502,0.0,-41.9239772436,-51.8014215391,-42.0567250862,-30.9350382932,-15.147425794,-24.6298098527,-20.8873465232,-26.9769796967,0.0,0.0,-31.3607079108,-38.5342978992,0.0,-49.4636528047,0.0,0.0,0.0,0.0,0.0,0.0
9,-46.2751766533,-46.0203809125,-44.008794325,-39.2136874585,-37.7362533622,-43.4988805407,-45.1212272221,-50.4782567056,-41.188807421,-43.405745761,-41.4565081786,-44.0701000242,-37.9958569353,-17.8392685394,-18.4758963548,-51.0569912489,-48.2840282015,-55.0217822952,0.0,0.0,-44.7658423013,-31.5819826022,-31.8520824419,0.0,-42.5948636143,-31.5,0.0,0.0,-54.9829028911,-34.3369034122,-29.4210185193,-22.5,-22.1234996498,-21.1234397632,-26.4636528047,-36.0,-88.2326596742,-44.8014215391,-45.0,0.0,0.0,0.0,0.0,-20.5412100967,-54.0,0.0
